image_id,background,building flooded,grass,road flooded,tree,pool,vehicle,water
6409,11.212565104166666,13.244140625,26.097330729166668,8.2998046875,40.16796875,0.7936197916666667,0.1845703125,
6411,66.87467447916666,17.809244791666668,1.9274088541666667,,11.580078125,1.1875,,0.62109375
6413,32.3779296875,18.7431640625,,45.415690104166664,1.673828125,1.6191406249999998,0.17024739583333334,
6414,30.770507812499996,11.3671875,,47.606770833333336,8.809895833333334,1.4456380208333333,,
6415,33.862955729166664,8.680013020833334,6.84375,10.185872395833332,37.0791015625,3.0986328125,0.24967447916666666,
6416,46.85416666666667,10.045247395833332,,31.045898437500004,10.309895833333334,1.0927734375,0.6520182291666666,
6421,29.087890625,1.3297526041666667,,33.320963541666664,27.954752604166664,8.306640625,,
6422,30.434244791666664,4.8037109375,0.006510416666666667,30.601888020833336,31.082682291666668,3.0709635416666665,,
6424,30.054036458333332,12.23828125,,33.46223958333333,20.800130208333336,1.6461588541666665,0.17805989583333331,1.6210937500000002
6426,23.7060546875,11.417643229166668,46.293294270833336,10.0654296875,6.0234375,1.9664713541666667,0.5270182291666666,0.0006510416666666667
6427,30.621744791666668,9.603515625,30.680989583333336,11.0849609375,16.200520833333336,1.8082682291666665,,
6430,44.916341145833336,9.683268229166666,29.069661458333336,2.735677083333333,12.912109375,0.4153645833333333,0.267578125,
6431,28.2666015625,7.905598958333333,27.734049479166668,11.963541666666666,22.619791666666668,1.5104166666666667,,
6433,36.1630859375,10.620768229166666,29.618489583333336,12.753580729166666,8.426432291666666,1.7011718750000002,0.7164713541666667,
6435,26.343098958333332,18.4873046875,27.3173828125,2.9430338541666665,23.888997395833332,1.0201822916666667,,
6437,15.766276041666666,14.208333333333334,51.305013020833336,1.1868489583333335,16.4873046875,0.2874348958333333,0.7587890625,
6438,71.033203125,14.157552083333332,0.5904947916666667,1.77734375,5.807942708333334,5.598958333333334,1.0345052083333335,
6442,41.43359375,5.065755208333334,5.506184895833333,36.870442708333336,10.952473958333334,,0.17154947916666666,
6443,38.384114583333336,9.232421875,44.3271484375,2.986002604166667,4.678059895833334,,0.3922526041666667,
6444,50.038736979166664,8.4150390625,,37.43619791666667,1.9853515624999998,1.623046875,0.5016276041666666,
6446,53.33072916666667,7.051757812499999,,36.390299479166664,1.4892578125,1.7379557291666667,,
6447,54.390625,2.2496744791666665,36.893880208333336,,6.066080729166667,0.39973958333333337,,
6450,4.728190104166666,42.1845703125,11.853190104166666,36.634765625,4.236328125,0.3629557291666667,,
6451,13.413736979166666,19.797200520833332,,63.6328125,3.115234375,0.041015625,,
6453,51.20052083333333,4.856770833333333,31.105143229166664,2.8688151041666665,8.526041666666668,1.4427083333333333,,
6454,15.0302734375,1.4873046875,,70.1318359375,11.842447916666666,1.5081380208333333,,
6455,11.454752604166666,65.3359375,0.11946614583333334,14.470703125,7.399088541666667,1.2200520833333335,,
6456,18.009114583333332,3.791015625,0.0013020833333333335,75.77213541666666,0.8033854166666666,1.623046875,,
6457,14.640950520833334,5.11328125,,76.6494140625,3.596354166666667,,,
6458,15.212890625,37.008463541666664,0.001953125,41.7470703125,5.53125,0.49837239583333337,,
6459,12.204752604166668,36.232096354166664,0.020833333333333336,2.6363932291666665,8.852864583333334,40.05305989583333,,
6460,12.279622395833334,7.552083333333333,33.223307291666664,41.881184895833336,5.063802083333333,,,
6461,7.405598958333333,83.76334635416667,0.10839843750000001,0.009440104166666666,8.232096354166666,0.1787109375,0.3024088541666667,
6462,13.238932291666666,4.634440104166666,43.783203125,,2.5286458333333335,35.814778645833336,,
6463,15.651692708333334,4.1181640625,56.495768229166664,,0.83984375,22.89453125,,
6464,28.124348958333336,7.471354166666666,48.5,11.091471354166666,4.792317708333333,0.0205078125,,
6465,43.587565104166664,11.188151041666666,33.47623697916667,5.0107421875,5.578125,1.1591796875,,
6466,74.48111979166666,17.293619791666668,,,6.803059895833333,1.4222005208333333,,
6469,84.10611979166667,9.084635416666668,,,4.886393229166667,1.0712890625,0.275390625,0.576171875
6477,3.9947916666666665,2.515625,31.441406249999996,3.5087890625,58.539388020833336,,,
6478,3.3401692708333335,,24.560546875,1.3203125,,70.77897135416666,,
6481,32.62109375,5.096028645833333,34.959309895833336,8.569661458333332,16.339192708333332,2.2757161458333335,0.13899739583333334,
6484,55.437174479166664,5.756510416666667,27.851236979166664,0.7708333333333334,7.862955729166667,2.3212890625,,
6486,2.173502604166667,75.52571614583333,21.367838541666668,0.9329427083333333,,,,
6492,65.68717447916667,7.1181640625,,5.5888671875,19.4921875,1.7500000000000002,0.3636067708333333,
6496,72.10286458333334,5.6865234375,4.3515625,14.168294270833334,1.38671875,2.011393229166667,0.2926432291666667,
6498,73.8896484375,1.2783203125,,22.685221354166664,2.1468098958333335,,,
6499,22.130859375,,,29.300781250000004,48.25032552083333,0.3180338541666667,,
6501,20.0400390625,1.4443359375,,16.8427734375,61.6728515625,,,
6504,15.358072916666668,2.2014973958333335,65.125,13.176432291666668,3.5940755208333335,0.544921875,,
6505,13.661132812499998,4.8115234375,64.5869140625,12.902994791666666,3.7366536458333335,0.30078125,,
6506,20.18359375,2.621744791666667,63.92285156250001,13.271809895833334,,,,
6509,19.8525390625,4.050455729166667,61.929361979166664,13.96484375,,0.20279947916666666,,
6510,18.692057291666668,3.3736979166666665,52.79915364583333,15.739908854166668,7.5947265625,1.0452473958333333,0.7552083333333334,
6512,13.7900390625,6.760091145833333,,20.29296875,57.892903645833336,1.2639973958333333,,
6513,8.8984375,5.324869791666666,,27.682291666666664,57.647786458333336,0.4466145833333333,,
6516,16.853515625,6.061197916666667,59.212890625,16.394205729166668,1.2164713541666667,0.26171875,,
6520,18.498046875,8.980143229166666,,17.9013671875,54.146484375,0.47395833333333337,,
6523,34.89453125,3.668619791666667,,22.894856770833332,37.90104166666667,,0.6409505208333334,
6525,25.3427734375,2.27734375,,26.965494791666668,41.01920572916667,4.395182291666667,,
6526,21.871419270833332,2.7477213541666665,,29.478190104166668,45.760416666666664,0.009114583333333334,0.13313802083333331,
6527,31.846354166666668,6.131510416666667,,26.772460937499996,31.046549479166668,1.3154296875,,2.8876953125
6528,36.937825520833336,4.733723958333334,,27.783203125,29.034830729166668,1.5104166666666667,,
6530,32.732747395833336,3.652018229166667,,28.689778645833336,33.4287109375,,0.6393229166666667,0.8574218749999999
6531,26.5458984375,7.6572265625,32.876953125,6.572916666666667,25.458984375,0.2568359375,,0.6311848958333333
6533,24.314778645833332,5.321940104166667,0.009440104166666666,31.680664062500004,31.572591145833336,7.100585937499999,,
6534,29.942057291666668,2.5901692708333335,22.6083984375,7.967122395833333,32.524739583333336,4.367513020833334,,
6535,66.77604166666666,6.948567708333334,,7.6044921875,16.4658203125,2.205078125,,
6537,43.0791015625,5.121419270833334,18.220052083333332,8.3408203125,24.958333333333332,,0.2802734375,
6538,39.560872395833336,23.0634765625,,6.738932291666666,30.636718750000004,,,
6540,14.953125,3.1725260416666665,,22.614583333333332,55.41308593749999,3.8466796875,,
6541,13.689127604166668,27.400065104166664,,1.724609375,57.18619791666667,,,
6542,12.580729166666666,23.767903645833332,58.693359375,4.954427083333333,,0.0035807291666666665,,
6543,14.0859375,,59.075846354166664,26.838216145833332,,,,
6544,14.250325520833334,2.402669270833333,58.0185546875,25.328450520833336,,,,
6546,20.348307291666668,26.167317708333332,50.49153645833333,2.986653645833333,0.006184895833333334,,,
6548,57.721028645833336,6.479492187499999,,,34.337565104166664,1.4619140625,,
6549,65.27506510416666,3.4899088541666665,,,29.587239583333336,1.6477864583333335,,
6552,48.938802083333336,0.8815104166666667,16.447916666666668,,25.76171875,7.970052083333333,,
6555,47.61783854166667,1.0895182291666665,,28.158854166666668,23.1337890625,,,
6556,67.90494791666667,3.540364583333333,,27.523763020833332,,,1.0309244791666667,
6559,71.04427083333333,4.0498046875,0.7112630208333334,6.433919270833334,14.078776041666666,3.6819661458333335,,
6560,67.69368489583333,3.6848958333333335,,12.397135416666668,14.217122395833334,1.7096354166666667,0.2975260416666667,
6563,29.1884765625,4.670572916666667,11.273763020833332,21.167643229166664,31.992838541666668,0.45345052083333337,0.1669921875,1.0862630208333333
6564,26.693033854166664,7.727213541666666,42.258138020833336,19.934895833333332,3.3173828125,0.0693359375,,
6565,32.8837890625,5.468424479166667,41.857421875,18.044596354166668,1.7457682291666665,,,
6566,33.7265625,6.759765625,,17.597330729166664,41.47819010416667,0.43815104166666663,,
6569,32.93912760416667,8.241861979166666,22.91796875,18.288736979166668,16.76171875,0.8505859375000001,,
6573,16.009765625,0.004231770833333334,21.876302083333332,26.767903645833336,30.0166015625,5.3251953125,,
6574,22.1943359375,1.0631510416666667,40.282552083333336,0.5738932291666667,35.886067708333336,,,
6580,26.493164062500004,,44.76595052083333,17.943359375,6.481119791666666,,3.5130208333333335,0.8033854166666666
6584,9.071614583333334,42.944010416666664,24.035807291666668,1.5400390625,21.445963541666664,,0.2633463541666667,0.69921875
6585,24.420572916666668,4.793619791666667,59.73600260416667,,10.661458333333334,,0.38834635416666663,
6586,20.917317708333332,6.494791666666666,57.70703124999999,,14.4658203125,,0.4150390625,
6588,9.3349609375,17.1611328125,66.55403645833333,0.14127604166666669,3.170247395833333,3.2255859375,0.41276041666666663,
6589,4.698893229166667,29.4013671875,37.189453125,17.880208333333332,1.08984375,9.018229166666666,0.7220052083333334,
6591,2.2587890625,36.671549479166664,60.8427734375,,,,0.22688802083333331,
6592,6.407877604166666,16.053385416666664,60.40885416666667,16.844075520833332,,,0.2858072916666667,
6595,88.0400390625,,,,1.3079427083333333,10.652018229166666,,
6597,7.445638020833334,,66.80794270833333,22.798177083333336,1.5377604166666665,1.4104817708333333,,
6600,4.761393229166667,52.96191406250001,39.15625,2.6253255208333335,0.048828125,,0.4462890625,
6601,7.188802083333333,55.442708333333336,32.9248046875,4.443033854166667,0.0006510416666666667,,,
6603,25.620117187500004,15.126302083333334,15.115885416666666,35.117513020833336,8.755208333333334,,0.2649739583333333,
6608,50.12630208333333,1.7067057291666667,,35.321614583333336,12.845377604166666,,,
6610,6.645833333333333,0.5247395833333333,82.25358072916666,5.825846354166667,4.75,,,
6613,48.176432291666664,22.246744791666668,,9.977213541666668,7.789062500000001,11.332682291666666,0.47786458333333337,
6614,31.245768229166664,19.332356770833332,9.439778645833332,12.1982421875,8.3759765625,19.407877604166668,,
6615,10.188151041666666,8.365234375,31.3525390625,12.028645833333334,9.076497395833332,28.988932291666668,,
6616,19.405924479166668,10.087239583333334,25.870117187500004,35.83203125,8.8046875,,,
6617,11.301432291666668,9.170247395833334,43.0478515625,25.762369791666668,10.1689453125,,0.5491536458333333,
6618,23.554036458333332,2.4397786458333335,42.0068359375,24.6748046875,7.324544270833333,,,
6620,27.904947916666668,1.7724609374999998,62.30338541666667,2.301106770833333,5.386393229166667,0.33170572916666663,,
6622,51.3173828125,8.142903645833334,,27.957682291666668,11.345703125,1.236328125,,
6623,56.09863281250001,15.586263020833332,,4.008463541666667,11.693033854166666,12.056966145833334,0.556640625,
6625,40.1171875,15.829752604166666,16.0673828125,7.955729166666667,9.909830729166668,10.1201171875,,
6627,43.88020833333333,4.480794270833333,8.26171875,26.259765624999996,17.117513020833332,,,
6628,50.205078125,,11.214518229166668,30.1376953125,6.825846354166666,0.751953125,0.8649088541666667,
6633,16.389322916666664,,26.241861979166664,28.9169921875,4.677083333333333,,,23.774739583333336
6635,53.286783854166664,0.46972656249999994,26.737955729166668,6.91796875,11.831705729166666,0.755859375,,
6639,79.3935546875,6.390299479166667,,3.644856770833333,9.924153645833334,0.40136718750000006,0.24576822916666666,
6640,65.16829427083334,7.773437499999999,8.357747395833332,0.3697916666666667,17.494140625,0.8365885416666666,,
6643,71.81184895833333,12.694010416666668,,9.962565104166666,3.700520833333333,0.9332682291666666,0.3160807291666667,0.5817057291666667
6644,73.875,8.3896484375,,8.348307291666666,9.214192708333334,,0.1728515625,
6645,79.8466796875,8.366861979166666,,,10.368489583333334,0.9905598958333333,0.4274088541666667,
6646,50.97070312500001,11.236653645833334,,16.888671875,19.486002604166668,0.744140625,0.673828125,
6647,58.760091145833336,11.6669921875,,16.867513020833332,11.78515625,0.5416666666666667,,0.37858072916666663
6648,76.4482421875,7.478515625,,2.8857421875,12.617513020833334,0.5699869791666667,,
6649,65.92740885416667,12.0576171875,,6.604166666666666,14.3583984375,0.6259765625,0.42643229166666663,
6651,66.99837239583334,12.878580729166666,2.5113932291666665,5.283528645833333,11.741536458333334,0.287109375,0.2994791666666667,
6652,78.5263671875,8.380208333333334,2.0930989583333335,,10.351888020833332,0.6484375,,
6654,61.4658203125,11.173177083333332,2.9576822916666665,8.341796875,15.443684895833334,0.6178385416666667,,
6655,50.5615234375,8.621744791666666,13.953125,6.515950520833333,20.34765625,,,
6656,45.53580729166667,9.986002604166666,18.554036458333336,5.1533203125,18.057942708333332,2.5162760416666665,0.19661458333333331,
6657,60.90624999999999,9.144856770833334,,,26.978515625,2.970377604166667,,
6658,68.7138671875,5.843098958333334,,9.948567708333334,15.455078125,0.03938802083333333,,
6660,69.13899739583333,11.609049479166666,2.416015625,1.4514973958333333,14.1240234375,0.078125,0.19954427083333334,0.9827473958333333
6662,65.49153645833333,2.8792317708333335,,3.982421875,27.492513020833332,0.154296875,,
6664,43.488932291666664,0.9085286458333333,23.545247395833332,3.3284505208333335,21.447916666666668,7.280924479166667,,
6666,46.87141927083333,12.053385416666666,,0.026041666666666668,41.04915364583333,,,
6667,15.724934895833334,18.566731770833332,1.1979166666666667,11.0947265625,53.41569010416667,,,
6668,81.83268229166667,,,10.9306640625,5.636067708333333,1.6005859375,,
6670,84.9931640625,0.9052734375,,2.7672526041666665,11.0888671875,0.24544270833333331,,
6673,21.972005208333336,,,51.697265625,26.330729166666668,,,
6675,74.73958333333334,,4.632161458333333,4.8427734375,15.785481770833334,,,
6676,88.595703125,1.3518880208333335,,2.6119791666666665,7.4404296875,,,
6678,51.404622395833336,,20.046223958333336,6.826171875000001,21.722981770833332,,,
6681,36.648111979166664,,9.478841145833334,,53.873046875,,,
6682,5.906901041666666,,70.24837239583334,2.19140625,21.6533203125,,,
6685,18.6337890625,,52.081380208333336,,29.284830729166668,,,
6686,8.817708333333334,,70.73046875,2.3557942708333335,17.642578125,0.45345052083333337,,
6687,7.285481770833334,0.33203125,68.74576822916667,2.9231770833333335,20.713541666666664,,,
6689,27.211914062499996,3.1266276041666665,54.0771484375,7.5927734375,7.991536458333333,,,
6692,55.522135416666664,2.880859375,0.6471354166666667,,2.271484375,38.678385416666664,,
6693,56.80826822916667,11.984700520833332,0.36393229166666663,1.2213541666666665,1.5192057291666667,28.1025390625,,
6701,84.75358072916667,2.2744140625,,8.095052083333334,,4.876953125,,
6703,87.37890625,,,7.189453125,3.8193359375,1.6123046875000002,,
6704,69.087890625,,,1.1796875,2.2327473958333335,27.499674479166668,,
6706,74.56477864583333,4.425455729166667,,6.942708333333333,0.3776041666666667,13.599934895833332,0.08951822916666666,
6707,80.32421875,2.5862630208333335,,11.137369791666666,1.9941406250000002,3.9580078125,,
6708,87.8310546875,1.4814453125,,5.193033854166667,1.2994791666666667,4.194986979166666,,
6710,73.65397135416667,1.6695963541666667,,22.282877604166668,2.3935546875,,,
6711,80.92805989583334,3.5380859374999996,,9.361653645833332,2.215494791666667,3.9567057291666665,,
6712,78.9501953125,3.6012369791666665,0.58984375,5.709635416666667,4.954752604166666,6.1943359375,,
6713,67.337890625,7.887369791666667,,21.044596354166668,3.4716796874999996,0.25846354166666663,,
6714,78.58365885416667,8.630208333333334,,7.004557291666667,1.0009765625,4.780598958333333,,
6715,85.05794270833333,4.3896484375,0.3154296875,8.303059895833332,1.9339192708333335,,,
6716,92.2177734375,,,,3.0638020833333335,4.718424479166667,,
6719,19.842447916666668,1.0608723958333333,47.89127604166667,26.872395833333336,1.1175130208333333,3.1165364583333335,0.09895833333333334,
6727,28.749999999999996,,38.152018229166664,27.237630208333336,0.7236328125,5.13671875,,
6728,28.608072916666664,2.3304036458333335,35.807942708333336,27.222330729166664,0.7337239583333334,5.297526041666667,,
6731,19.4931640625,2.4749348958333335,45.17513020833333,27.277018229166668,0.16471354166666669,5.4150390625,,
6732,20.728190104166664,,43.267578125,27.322591145833336,2.275390625,6.406249999999999,,
6734,21.927734375,0.38639322916666663,43.902994791666664,27.211588541666664,0.8128255208333334,5.758463541666667,,
6735,20.497395833333336,0.4401041666666667,44.001953125,27.226888020833336,1.8935546875,5.940104166666667,,
6736,30.731119791666668,0.9508463541666666,34.8330078125,27.238606770833336,0.22884114583333331,6.017578125,,
6737,17.089518229166668,6.888997395833334,48.6025390625,27.325846354166668,0.09309895833333334,,,
6738,16.84375,0.47265625,48.917317708333336,27.3369140625,,6.429361979166667,,
6739,18.155598958333332,6.654622395833333,47.818684895833336,27.371093749999996,,,,
6742,24.694661458333332,8.469401041666668,37.49609375,27.310872395833336,2.0289713541666665,,,
6743,23.917317708333332,9.440104166666668,38.22200520833333,27.315429687499996,0.8343098958333333,0.27083333333333337,,
6745,13.895833333333332,0.7220052083333334,45.63444010416667,36.662109375,3.085611979166667,,,
6746,14.544596354166666,0.42578125000000006,46.9111328125,36.653971354166664,1.4645182291666665,,,
6747,24.630208333333332,0.7805989583333334,37.038736979166664,36.596354166666664,0.9541015625,,,
6748,15.204427083333332,0.8574218749999999,46.28450520833333,36.663736979166664,0.9899088541666666,,,
6749,27.572591145833332,0.5940755208333333,34.256184895833336,36.4951171875,1.08203125,,,
6750,16.272786458333332,1.0524088541666667,44.621744791666664,36.91536458333333,1.1376953125,,,
6754,22.8515625,1.658203125,36.31640625,37.256184895833336,1.9166666666666665,0.0009765625,,
6755,26.356770833333332,1.0055338541666667,33.08463541666667,37.87890625,1.6741536458333335,,,
6756,30.582682291666668,1.6572265625,30.904296874999996,34.951171875,1.9046223958333335,,,
6760,37.468098958333336,8.0908203125,23.436197916666668,27.598958333333336,3.375325520833333,0.030598958333333336,,
6762,16.2763671875,0.3798828125,50.646158854166664,27.772786458333332,0.2926432291666667,4.632161458333333,,
6763,22.859375,0.3909505208333333,48.99544270833333,27.754231770833332,,,,
6764,63.20214843750001,0.9807942708333333,7.7421875,27.695312500000004,,0.3795572916666667,,
6770,19.362955729166668,1.1002604166666667,7.375325520833333,27.306966145833332,44.596028645833336,0.25846354166666663,,
6772,20.201822916666668,0.673828125,7.786783854166666,27.516927083333332,43.81966145833333,0.0009765625,,
6773,19.880859375,1.8046875,8.255208333333334,27.822265624999996,42.236979166666664,,,
6776,22.371744791666668,1.4765625,9.0927734375,28.222981770833332,38.8359375,,,
6779,15.543619791666666,1.7513020833333333,16.507486979166668,27.818359375,38.16796875,0.21126302083333334,,
6783,17.344401041666664,0.5078125,16.640299479166668,0.004557291666666667,37.83365885416667,27.669270833333332,,
6787,22.319986979166668,1.1383463541666665,10.720377604166668,25.815429687500004,40.00520833333333,0.0006510416666666667,,
6788,21.102864583333332,1.0963541666666667,10.875,25.765299479166664,41.15983072916667,0.0006510416666666667,,
6789,20.114583333333332,1.1256510416666667,11.101888020833334,25.848958333333332,41.80501302083333,0.00390625,,
6790,18.744791666666664,1.1399739583333335,11.4375,25.704752604166664,42.972981770833336,,,
6792,19.9677734375,0.6396484375,11.8896484375,0.00032552083333333337,41.9072265625,25.595377604166668,,
6793,17.5947265625,1.9049479166666667,11.931315104166666,25.473632812500004,43.09537760416667,,,
6797,45.662109375,4.550130208333333,4.621419270833333,18.499348958333332,25.830729166666664,0.8362630208333333,,
6798,73.64453125,4.448893229166666,,2.2913411458333335,19.615234375,,,
6799,75.43619791666667,7.154947916666667,,,14.915690104166668,2.4931640625,,
6800,53.47428385416667,13.013346354166666,,4.380859375,26.628580729166668,2.5029296875,,
6802,52.200846354166664,13.617838541666666,5.598958333333334,1.2796223958333333,26.685546875,0.6171875,,
6803,34.089192708333336,13.974934895833332,,21.263346354166668,29.772786458333332,0.8997395833333333,,
